update,episode,timestep,reward,Hum,Hiss,CL,Thre,Ratio,Attk,Release
5,0,12,0.143,30.06,60.0,0.23,-15.0,1.0,0.1,300.0
5,0,13,0.278,15.0,60.0,1.19,-15.0,1.0,0.1,300.0
5,0,14,0.245,15.48,60.0,0.45,-15.0,1.0,0.1,300.0
5,1,0,0.307,21.0,34.87,2.0,-9.87,6.44,2.21,276.25
5,1,1,0.265,32.42,41.75,2.0,-5.63,5.3,0.77,300.0
5,1,2,0.336,15.0,47.78,2.0,-9.36,10.0,4.76,300.0
5,1,3,0.327,15.0,54.22,2.0,-3.84,10.0,9.58,300.0
5,1,4,0.311,15.0,60.0,2.0,0.0,10.0,6.43,300.0
5,1,5,0.303,15.0,54.16,1.7,0.0,10.0,2.86,300.0
5,1,6,0.32,15.0,44.29,2.0,0.0,10.0,0.75,300.0
5,1,7,0.348,15.0,31.8,2.0,0.0,10.0,10.0,300.0
5,1,8,0.329,15.0,38.46,2.0,0.0,10.0,10.0,202.62
5,1,9,0.338,15.0,60.0,2.0,-15.0,10.0,10.0,165.06
5,1,10,0.343,15.0,58.58,2.0,-15.0,10.0,10.0,73.82
5,1,11,0.342,15.0,47.57,2.0,-15.0,10.0,10.0,217.48
5,1,12,0.332,15.0,60.0,2.0,-15.0,10.0,10.0,212.74
5,1,13,0.337,15.0,60.0,2.0,-15.0,10.0,10.0,111.7
5,1,14,0.337,15.0,53.26,2.0,-15.0,10.0,10.0,80.87
5,2,0,0.139,35.34,60.0,0.0,-7.77,1.09,6.25,63.47
5,2,1,0.232,18.95,38.93,0.0,-2.18,1.0,0.1,50.0
5,2,2,0.224,38.4,30.79,0.0,0.0,1.0,0.1,50.0
5,2,3,0.14,60.0,54.35,0.0,-0.82,1.0,0.1,50.0
5,2,4,0.19,36.22,36.94,0.0,-9.56,1.0,0.1,50.0
5,2,5,0.13,38.33,57.83,0.0,-3.29,1.0,0.1,50.0
5,2,6,0.214,16.52,59.45,0.0,0.0,1.0,0.1,50.0
5,2,7,0.164,29.45,47.9,0.0,0.0,1.0,0.1,50.0
5,2,8,0.131,30.99,60.0,0.0,0.0,1.0,0.1,50.0
5,2,9,0.126,38.85,60.0,0.0,0.0,1.0,0.1,50.0
5,2,10,0.125,42.7,60.0,0.0,0.0,1.0,0.28,50.0
5,2,11,0.236,15.0,60.0,0.0,-7.22,1.0,10.0,50.0
5,2,12,0.236,15.0,60.0,0.0,-2.49,1.0,10.0,50.0
5,2,13,0.236,15.0,60.0,0.0,-15.0,1.0,6.05,50.0
5,2,14,0.236,15.0,60.0,0.0,-15.0,1.0,2.44,50.0
5,3,0,0.322,17.17,30.0,1.19,-15.0,1.0,6.56,300.0
5,3,1,0.281,26.51,34.78,1.68,-15.0,7.1,10.0,300.0
5,3,2,0.293,23.06,37.56,2.0,-15.0,8.12,10.0,300.0
5,3,3,0.314,24.68,30.0,2.0,-15.0,1.91,7.57,300.0
5,3,4,0.363,15.0,30.0,2.0,-15.0,1.33,7.9,300.0
5,3,5,0.335,15.0,34.93,2.0,-10.19,1.0,10.0,300.0
5,3,6,0.359,15.0,30.0,2.0,-4.93,1.0,10.0,300.0
5,3,7,0.297,15.0,48.96,1.38,0.0,1.0,10.0,300.0
