update,episode,timestep,reward,Hum,Hiss,CL,Thre,Ratio,Attk,Release
5,0,8,0.089,51.9,60.0,0.0,-11.33,1.0,6.32,300.0
5,0,9,0.087,60.0,60.0,0.0,-8.24,1.0,7.44,300.0
5,0,10,0.199,60.0,60.0,1.8,-10.3,1.0,0.61,300.0
5,0,11,0.206,36.97,60.0,2.0,-15.0,1.0,0.1,300.0
5,0,12,0.198,23.85,60.0,1.58,-15.0,1.0,0.1,300.0
5,0,13,0.251,15.0,60.0,2.0,-13.55,1.0,0.1,300.0
5,0,14,0.251,15.0,60.0,2.0,-15.0,1.0,0.1,300.0
5,1,0,0.245,21.04,34.91,2.0,-9.86,6.43,2.21,276.21
5,1,1,0.225,27.63,42.78,2.0,-6.34,5.02,0.98,300.0
5,1,2,0.283,15.0,49.35,2.0,-11.81,10.0,4.68,300.0
5,1,3,0.268,15.0,57.84,2.0,-7.35,10.0,9.05,300.0
5,1,4,0.265,15.0,60.0,2.0,-2.57,10.0,6.55,300.0
5,1,5,0.218,15.0,60.0,1.02,0.0,10.0,3.48,300.0
5,1,6,0.255,15.0,53.41,2.0,0.0,10.0,1.56,300.0
5,1,7,0.261,15.0,41.25,2.0,0.0,10.0,10.0,300.0
5,1,8,0.254,15.0,45.25,2.0,0.0,10.0,10.0,300.0
5,1,9,0.278,15.0,60.0,2.0,-15.0,10.0,10.0,291.57
5,1,10,0.279,15.0,60.0,2.0,-15.0,10.0,10.0,196.49
5,1,11,0.281,15.0,49.84,2.0,-15.0,10.0,10.0,300.0
5,1,12,0.274,15.0,60.0,2.0,-15.0,10.0,10.0,288.24
5,1,13,0.28,15.0,60.0,2.0,-15.0,10.0,10.0,182.06
5,1,14,0.276,15.0,58.7,2.0,-15.0,10.0,10.0,144.15
5,2,0,0.106,35.39,60.0,0.0,-7.76,1.07,6.25,63.5
5,2,1,0.17,19.05,38.16,0.0,-1.18,1.0,0.1,50.0
5,2,2,0.163,43.42,30.55,0.0,0.0,1.0,0.1,50.0
5,2,3,0.107,60.0,52.02,0.0,0.0,1.0,0.1,50.0
5,2,4,0.147,47.62,35.88,0.0,-9.07,1.0,0.1,50.0
5,2,5,0.099,49.71,52.9,0.0,-1.78,1.0,0.1,50.0
5,2,6,0.126,28.21,52.11,0.0,0.0,1.0,0.1,50.0
5,2,7,0.14,44.19,40.38,0.11,0.0,1.0,0.1,50.0
5,2,8,0.103,47.68,56.79,0.0,0.0,1.0,0.1,50.0
5,2,9,0.093,57.34,58.79,0.0,0.0,1.0,0.1,50.0
5,2,10,0.087,60.0,60.0,0.0,0.0,1.0,0.1,50.0
5,2,11,0.123,29.05,49.93,0.0,-3.72,1.0,6.37,50.0
5,2,12,0.179,34.05,50.35,1.25,0.0,1.0,6.22,50.0
5,2,13,0.234,15.62,32.77,0.89,-15.0,1.0,0.1,50.0
5,2,14,0.24,15.0,44.41,1.36,-15.0,1.0,0.1,50.0
5,3,0,0.233,17.21,30.0,1.18,-15.0,1.0,6.56,300.0
5,3,1,0.231,23.18,35.07,1.73,-15.0,5.49,10.0,300.0
5,3,2,0.265,17.02,38.46,2.0,-15.0,5.1,10.0,300.0
5,3,3,0.272,15.0,30.0,2.0,-15.0,1.0,8.07,300.0
5,3,4,0.272,15.0,30.0,2.0,-15.0,1.0,8.56,300.0
5,3,5,0.266,15.0,33.22,2.0,-10.88,1.0,10.0,300.0
5,3,6,0.272,15.0,30.0,2.0,-6.34,1.0,10.0,300.0
5,3,7,0.241,15.0,38.04,1.32,0.0,1.0,10.0,300.0
5,3,8,0.238,15.0,32.14,0.92,0.0,1.0,10.0,300.0
