score,Hum,Hiss,CL,Thre,Ratio,Attk,Release,Hum,Hiss,CL,Thre,Ratio,Attk,Release,Hum,Hiss,CL,Thre,Ratio,Attk,Release,Hum,Hiss,CL,Thre,Ratio,Attk,Release
0.3745,41.71,32.56,1.43,-7.69,2.14,9.37,163.57,40.4,39.66,1.04,-14.21,9.54,5.51,155.13,37.14,35.3,0.72,-13.09,3.7,7.72,274.85,22.64,51.64,1.78,-13.09,8.47,2.44,54.82
0.2965,52.91,40.16,1.51,-12.64,4.33,6.83,172.8,25.02,40.29,0.58,-0.02,5.81,3.93,241.97,42.36,42.13,0.57,-10.71,3.83,6.29,213.43,46.76,49.08,0.48,-8.7,6.38,9.74,283.3
0.3453,41.2,48.23,1.31,-14.68,7.06,6.18,124.52,20.66,56.45,1.11,-9.94,2.61,4.78,98.82,55.16,41.33,1.45,-12.48,2.23,7.78,247.93,43.42,38.89,1.83,-10.9,1.88,1.95,116.7
0.3624,31.57,40.96,1.57,-8.08,6.16,3.96,51.76,25.8,37.82,1.15,-3.37,3.47,7.69,255.38,44.57,38.62,0.76,-13.87,3.28,4.69,174.6,19.44,33.43,1.6,-8.98,1.04,3.67,95.76
0.3056,23.28,37.14,0.75,-7.98,7.73,7.14,237.08,40.5,58.57,0.97,-4.64,4.79,8.46,232.04,22.99,54.28,0.63,-3.17,4.42,6.68,148.85,52.18,42.1,1.83,-9.47,5.62,2.42,135.17
0.3345,56.54,32.21,0.75,-11.61,8.1,6.22,88.62,56.78,55.58,1.31,-12.52,8.51,5.14,258.64,29.46,37.19,0.79,-10.88,4.42,6.63,196.86,48.1,44.67,1.77,-5.58,3.7,4.02,77.89
0.317,30.1,49.71,1.08,-5.39,3.8,8.73,134.4,55.26,38.05,1.59,-11.89,5.62,4.17,255.53,47.1,51.64,1.23,-7.92,5.89,9.14,151.08,40.49,44.02,0.96,-3.87,2.44,5.09,172.45
0.2625,44.6,32.01,0.26,-2.52,4.23,6.2,107.31,25.75,59.47,0.25,-3.47,1.12,5.0,50.22,46.99,42.44,0.99,-4.55,7.19,1.56,105.57,30.82,42.99,0.12,-10.92,9.96,5.57,224.75
0.3142,54.08,30.6,1.02,-12.07,3.6,8.01,52.47,42.79,48.17,0.21,-6.74,3.93,0.95,90.92,40.24,36.04,0.52,-8.3,6.86,0.19,203.3,44.94,48.55,1.73,-6.78,6.87,2.85,146.9
0.3411,15.87,55.53,1.5,-11.61,1.7,9.62,196.46,47.84,31.18,0.49,-4.59,9.18,9.91,241.96,40.31,54.31,1.84,-7.05,1.75,6.56,132.06,33.41,32.06,0.74,-2.31,8.49,1.3,298.28
0.3369,46.07,41.43,1.45,-9.5,4.23,1.0,153.06,28.84,37.07,0.84,-9.25,4.09,7.87,142.17,26.17,38.07,1.03,-10.26,1.42,0.21,240.48,53.31,54.98,0.51,-11.37,9.4,9.86,236.12
0.3343,38.3,31.45,1.53,-10.55,9.13,8.26,133.0,41.87,51.28,1.99,-7.49,6.35,2.09,130.37,42.36,48.67,0.45,-8.71,3.62,0.97,76.29,51.74,40.22,0.85,-5.42,1.01,3.9,116.7
0.2862,20.3,48.59,0.02,-9.7,9.77,8.27,89.22,39.79,42.9,0.82,-1.53,3.18,0.99,114.44,36.27,48.16,1.34,-10.35,8.99,5.77,251.48,25.4,43.18,0.38,-1.91,3.58,4.81,169.48
0.3033,35.2,59.95,1.95,-2.96,8.09,7.01,173.84,31.87,51.45,0.28,-14.07,4.91,5.45,66.33,57.62,42.41,0.7,-1.9,7.49,2.84,194.96,38.54,42.67,0.47,-10.78,6.3,5.36,90.09
0.3493,59.4,37.42,0.88,-6.78,8.33,7.05,216.18,25.78,46.19,1.27,-7.79,8.52,1.83,65.27,48.71,30.33,0.23,-6.65,9.4,6.11,225.46,32.99,58.29,0.38,-1.59,2.93,9.11,71.52
0.3766,19.41,39.74,1.33,-14.39,8.96,7.4,209.7,34.8,48.07,1.78,-7.85,5.66,1.17,161.6,33.47,40.29,1.75,-1.23,1.81,4.99,50.11,32.93,52.92,0.31,-8.05,9.17,9.14,132.69
0.3363,18.69,36.49,0.49,-2.39,5.47,6.51,205.74,36.47,57.7,0.8,-5.58,7.11,1.46,180.24,49.31,35.25,1.41,-14.36,7.05,8.2,76.29,35.55,37.59,1.3,-4.51,8.11,3.39,298.76
0.3184,52.13,46.64,0.96,-12.62,6.67,8.7,285.86,55.54,41.02,0.65,-13.35,8.36,5.72,124.08,46.48,45.83,0.34,-4.16,7.46,3.27,288.84,26.88,57.99,1.62,-13.49,8.8,3.41,155.22
0.3257,30.7,30.82,1.15,-12.93,1.62,9.47,244.85,35.73,47.11,0.99,-4.27,6.43,5.03,162.77,50.9,31.75,1.47,-4.98,5.53,9.08,241.09,56.6,48.45,1.2,-12.1,5.34,7.15,81.28
0.3572,53.53,45.24,0.4,-12.39,9.15,4.24,109.82,32.38,46.08,1.29,-14.03,7.63,1.07,188.67,48.0,41.33,1.12,-1.72,6.84,6.05,55.57,55.54,49.94,1.74,-7.8,6.77,7.25,95.73
0.3756,29.02,45.14,0.9,-13.75,9.41,4.16,53.12,18.68,41.69,0.06,-11.08,7.91,1.79,222.81,42.93,43.52,1.47,-6.57,4.5,5.93,57.38,40.77,32.64,1.73,-1.3,9.69,5.26,240.45
0.3034,43.69,33.57,0.18,-0.39,4.08,5.42,183.79,19.67,56.11,1.06,-2.19,2.87,7.69,87.99,18.73,38.72,1.02,-4.37,3.61,3.72,67.31,35.89,54.09,0.24,-13.29,1.39,6.62,141.18
0.3609,24.8,47.85,0.18,-14.04,6.91,4.67,212.69,45.27,33.69,1.97,-8.12,4.19,7.61,267.33,20.04,37.15,1.8,-3.28,1.48,0.64,172.39,31.59,54.92,0.07,-9.1,2.18,8.97,289.32
0.2391,39.46,52.97,1.34,-6.32,9.47,6.4,189.1,30.67,58.8,0.05,-3.34,6.58,1.34,210.84,51.56,57.16,0.58,-8.02,9.65,7.53,91.81,51.25,40.01,0.57,-6.03,7.18,7.76,78.99
0.3342,31.67,49.06,0.0,-13.94,7.84,1.29,201.73,42.21,47.18,1.29,-10.33,3.78,1.61,181.31,22.03,57.9,1.79,-11.98,1.09,7.42,297.12,42.89,41.03,1.64,-5.21,3.5,5.65,132.38
0.3534,20.45,51.7,0.82,-2.32,5.67,6.88,179.19,35.86,57.38,1.9,-12.17,5.86,6.79,225.25,17.6,34.45,0.56,-0.9,7.3,6.91,244.51,23.26,36.13,0.74,-13.13,6.57,5.66,105.67
0.3595,35.0,37.64,1.68,-12.49,9.52,2.81,196.56,30.95,34.4,0.43,-3.37,4.69,4.62,233.4,55.75,41.34,1.08,-14.26,8.83,5.47,266.03,35.91,49.28,1.98,-1.02,7.46,0.51,255.79
0.3555,26.22,59.35,1.95,-9.65,3.27,7.67,239.51,38.38,39.07,1.18,-5.99,2.15,9.62,230.04,30.41,30.58,1.44,-8.61,5.14,1.95,145.96,22.28,47.73,0.64,-11.81,7.23,1.91,144.19
0.328,40.36,57.45,1.05,-5.14,5.25,1.28,135.78,18.67,53.96,1.06,-2.95,8.83,0.84,147.92,50.81,41.26,1.65,-13.84,4.95,7.77,249.38,48.6,47.15,1.81,-7.96,3.65,5.16,191.87
0.2854,58.9,49.15,0.3,-2.68,2.68,5.09,162.46,21.01,55.24,0.14,-6.88,8.54,8.94,292.46,16.12,57.78,1.99,-12.34,1.29,4.95,296.3,52.84,41.11,0.35,-12.43,2.79,6.13,137.77
0.3017,37.75,56.36,1.79,-10.62,3.14,5.32,87.62,22.72,50.95,0.96,-3.57,6.2,9.83,274.77,30.98,56.14,0.16,-11.37,3.15,1.48,264.74,53.41,47.61,0.94,-9.03,6.76,4.2,77.27
0.3237,20.87,55.68,0.42,-2.37,4.83,1.63,297.98,32.26,40.12,1.74,-14.12,3.24,5.61,246.14,34.34,47.15,0.36,-2.2,2.75,8.69,167.76,26.23,44.38,0.05,-0.9,7.1,9.54,165.72
0.3137,35.3,55.91,1.55,-11.01,3.67,5.58,290.07,32.08,41.07,1.66,-4.07,3.5,3.62,147.11,56.73,52.93,0.46,-13.78,5.53,3.48,281.91,51.04,31.04,1.28,-11.35,7.64,8.06,126.74
0.2959,41.74,47.17,0.07,-2.65,1.27,5.86,253.91,16.61,56.03,1.34,-4.37,5.17,3.49,268.05,27.86,51.97,0.13,-11.45,6.04,9.06,204.27,59.8,32.56,0.45,-1.04,7.99,7.8,260.84
0.3382,38.03,31.93,1.52,-14.91,1.62,8.0,156.81,31.0,42.16,1.31,-9.35,4.58,7.7,279.09,21.6,56.56,0.92,-10.36,2.47,1.99,264.88,55.57,59.53,1.01,-0.33,7.73,7.9,62.96
0.2786,44.56,52.74,1.47,-1.19,2.34,3.85,121.64,36.89,52.41,0.49,-7.28,2.68,2.62,64.97,26.59,42.0,0.13,-9.45,7.84,1.98,152.53,53.27,37.78,0.71,-14.06,7.18,9.57,129.51
0.3532,36.17,31.92,0.87,-11.0,2.54,6.56,151.38,58.56,41.72,1.21,-13.62,6.16,4.86,59.86,38.83,52.96,1.05,-0.5,5.76,1.25,59.12,59.01,46.11,1.04,-0.95,7.67,9.94,205.98
0.3032,37.57,53.6,1.85,-1.4,9.57,6.44,283.27,26.51,55.03,1.45,-8.9,4.0,8.59,259.15,35.88,38.25,0.7,-0.41,9.89,1.04,82.27,46.25,36.67,1.31,-9.54,6.62,7.44,281.93
0.3906,52.2,58.17,1.78,-4.53,8.82,1.36,168.51,30.96,30.79,1.33,-14.65,3.34,0.58,293.29,17.37,56.68,1.5,-2.96,8.77,3.61,226.77,42.07,56.92,1.09,-6.37,6.97,2.22,109.43
0.3127,27.38,30.74,1.03,-5.62,4.71,8.23,223.05,40.62,52.75,0.49,-11.16,7.83,8.19,211.26,37.64,50.11,1.44,-13.82,5.86,10.0,161.36,49.94,47.46,1.75,-6.83,2.65,1.7,63.43
0.3628,58.23,38.61,1.35,-13.91,7.57,2.05,91.61,18.2,44.66,0.56,-0.11,6.47,3.65,99.12,15.56,54.26,0.65,-5.12,9.77,5.92,220.78,49.95,35.03,0.67,-3.04,2.74,7.89,192.97
0.3557,19.37,53.04,0.51,-4.69,6.9,1.42,201.84,26.35,42.64,1.42,-13.03,8.7,9.96,80.15,26.26,45.77,0.27,-7.73,1.23,0.68,149.69,21.41,54.81,0.79,-0.02,1.15,8.44,108.74
0.3156,20.78,37.49,1.41,-8.1,8.24,6.73,252.37,52.67,38.49,0.45,-3.33,6.53,1.47,166.51,37.72,43.02,0.61,-5.02,9.19,1.33,196.26,50.19,40.88,0.95,-5.5,6.96,2.11,72.7
0.3118,46.66,42.75,1.5,-11.02,9.44,0.86,74.01,33.91,56.66,0.65,-5.34,6.78,1.54,152.66,40.59,50.52,0.52,-10.69,9.74,4.64,245.78,26.79,55.75,1.77,-13.4,3.77,8.73,118.74
0.32,58.22,51.72,0.89,-11.3,7.84,0.6,89.73,51.25,37.97,0.08,-14.7,4.75,6.44,253.88,37.84,32.52,1.29,-9.49,2.05,0.42,149.57,44.38,45.23,1.35,-11.85,1.36,7.96,255.54
0.345,20.44,56.7,2.0,-7.66,7.11,5.3,230.81,54.05,48.87,1.05,-13.15,6.84,1.69,265.98,55.15,46.2,0.46,-9.77,7.62,2.21,262.17,19.06,43.15,0.41,-5.64,7.02,3.0,74.56
0.3512,39.84,45.35,1.07,-12.74,5.61,0.5,126.03,20.04,37.2,1.53,-2.15,7.76,6.46,280.88,51.51,32.8,0.01,-2.36,4.21,6.15,50.14,20.92,40.85,0.44,-1.89,7.13,1.05,66.07
0.3597,23.74,42.72,0.26,-10.85,2.4,1.52,155.35,52.11,57.72,1.41,-14.82,9.57,4.5,81.12,48.24,35.06,0.99,-10.08,2.51,6.54,152.83,52.66,54.58,1.91,-9.41,9.56,5.77,225.38
0.3053,54.81,37.45,1.21,-8.67,3.88,3.45,264.72,20.98,38.47,0.43,-6.33,2.43,0.79,176.24,59.12,45.73,0.27,-2.78,8.26,9.84,149.57,29.81,57.74,0.01,-12.09,9.09,0.23,134.1
0.2737,57.62,46.79,0.51,-11.0,1.96,1.93,231.86,51.1,39.44,1.74,-4.58,5.12,2.67,88.2,41.88,55.89,0.58,-10.57,1.1,1.83,69.42,43.33,52.06,1.05,-12.85,6.59,4.07,170.9
0.3425,23.19,36.67,0.55,-1.47,5.82,7.87,268.09,47.27,50.93,1.67,-11.08,4.35,1.64,180.3,36.58,38.4,1.33,-13.11,8.94,5.54,161.3,48.81,48.32,0.16,-5.16,2.56,4.55,149.65
0.3203,20.04,56.15,0.31,-6.86,5.46,9.08,147.03,36.53,35.7,1.69,-8.13,1.39,8.56,232.51,29.66,45.37,1.74,-1.04,6.4,4.16,297.41,39.75,36.07,1.53,-6.73,6.48,7.53,63.89
0.3093,32.48,35.99,0.16,-13.0,7.77,9.95,156.93,37.15,52.91,1.43,-14.7,2.5,1.42,278.76,55.79,53.77,1.08,-6.45,8.01,3.31,50.65,55.04,35.47,1.59,-7.67,6.55,4.31,152.19
0.2462,58.02,57.05,1.05,-6.61,8.93,3.73,86.76,28.95,51.93,0.13,-10.86,7.46,8.5,130.49,50.44,57.26,0.03,-3.09,5.76,6.94,75.19,35.41,38.77,1.18,-8.6,3.96,5.3,105.79
0.3078,29.05,41.53,0.08,-9.94,7.15,2.92,278.42,41.57,45.34,1.08,-1.79,2.92,9.25,120.36,36.2,46.63,1.77,-9.12,9.61,3.47,242.89,40.89,42.18,1.19,-13.62,6.96,2.68,54.7
0.2954,16.35,53.32,0.08,-11.31,4.75,4.07,143.46,51.61,49.92,0.39,-3.48,9.17,0.34,104.62,53.98,50.2,1.86,-2.54,2.52,0.18,237.97,22.83,44.52,0.46,-9.0,1.3,4.37,63.9
0.2777,56.7,31.84,0.79,-2.71,3.57,2.46,196.56,54.63,49.49,0.21,-0.53,6.82,2.0,246.53,29.52,39.87,1.17,-4.19,9.83,9.37,112.04,58.05,31.69,0.38,-10.37,3.95,4.59,164.16
0.3138,50.5,58.64,1.79,-1.88,2.72,7.29,144.79,51.03,41.0,1.78,-9.73,9.32,5.61,111.19,37.59,57.36,0.42,-8.65,4.6,9.07,69.34,31.14,33.05,0.36,-8.94,7.84,0.54,132.34
0.3392,38.18,36.89,1.11,-11.5,2.75,5.0,126.45,27.34,48.58,1.69,-10.08,1.59,7.41,215.49,18.83,48.55,0.96,-8.0,8.14,6.58,216.59,44.01,43.81,1.6,-5.18,7.88,1.67,97.75
0.3602,24.74,39.57,1.61,-7.4,8.03,0.88,243.9,29.06,49.53,1.97,-6.63,5.48,1.12,166.73,24.99,58.88,0.17,-9.79,6.5,3.85,235.92,19.25,41.25,1.06,-11.33,6.36,3.21,116.67
0.3568,27.76,51.0,0.43,-11.29,8.49,4.65,289.71,18.43,41.91,1.19,-1.11,5.84,9.06,62.34,19.0,45.22,0.9,-14.64,6.37,7.5,246.54,18.54,44.95,0.95,-10.22,1.34,2.16,280.98
0.2522,46.49,58.94,0.79,-0.46,9.31,5.5,107.44,52.44,46.62,0.5,-9.34,1.84,5.7,243.03,25.64,59.02,1.18,-8.43,3.37,1.01,212.48,52.93,43.77,0.41,-8.18,5.2,1.74,111.43
0.3421,24.74,56.09,1.56,-8.99,9.98,9.87,72.8,32.44,42.56,0.18,-10.16,2.78,0.61,190.32,36.03,52.12,1.28,-12.48,5.62,2.38,295.15,39.3,30.56,0.89,-13.19,7.58,0.93,77.27
0.2853,50.43,59.28,1.0,-7.14,3.19,8.76,121.66,49.31,39.46,1.97,-0.68,2.68,7.57,75.29,51.17,33.49,1.12,-6.64,6.76,5.25,191.04,59.13,48.63,0.17,-7.87,4.72,6.59,165.87
0.2903,38.37,40.48,1.71,-1.78,5.97,2.1,152.6,20.42,42.92,0.87,-0.58,4.89,6.31,234.45,52.5,50.91,0.14,-7.34,3.75,4.02,183.65,55.02,46.63,1.47,-13.86,3.11,8.72,104.41
0.3077,16.81,57.03,0.73,-5.45,7.76,3.59,195.87,59.83,46.91,1.22,-1.47,4.19,8.5,295.5,38.37,51.78,1.58,-5.9,1.31,2.27,119.77,48.01,32.48,1.96,-2.82,1.18,0.34,106.86
0.3482,39.57,45.98,0.02,-13.22,1.77,5.37,97.72,51.3,31.01,1.45,-13.49,2.4,4.85,288.53,32.08,49.87,1.77,-2.03,5.91,0.6,105.02,15.22,57.69,0.7,-13.54,7.93,1.69,178.53
0.2618,33.19,59.52,0.11,-11.04,5.89,5.34,166.69,42.74,39.37,0.82,-1.24,6.27,8.24,277.12,43.49,41.02,0.19,-3.63,6.47,9.12,290.8,43.36,33.84,1.73,-5.38,9.97,5.99,289.05
0.3306,19.29,32.36,1.13,-12.34,4.97,8.51,285.26,59.59,57.46,0.67,-8.49,3.69,5.86,82.04,31.22,56.61,0.84,-2.78,9.26,5.33,148.05,52.57,39.99,0.12,-9.55,7.94,3.95,220.8
0.3143,44.27,31.44,1.24,-8.28,7.2,4.56,141.83,38.49,32.32,0.11,-2.52,8.2,5.97,98.65,55.93,56.79,1.06,-9.76,6.51,8.96,93.96,40.16,46.5,1.13,-5.88,1.68,4.75,242.52
0.2893,40.73,46.7,0.7,-1.16,9.66,8.11,220.45,22.57,45.32,1.48,-6.84,3.58,3.1,274.03,28.15,45.68,0.07,-6.76,3.49,6.53,63.23,50.87,53.99,0.12,-9.23,5.68,1.94,131.27
0.3659,24.57,33.26,1.84,-11.98,8.18,4.87,159.96,40.6,39.65,0.53,-4.93,2.75,7.31,277.42,28.12,40.19,1.09,-6.13,5.38,0.45,123.53,23.3,49.14,0.71,-7.44,4.47,5.48,245.03
0.4407,39.45,41.65,0.06,-9.97,6.09,7.27,282.53,16.3,57.49,0.74,-14.11,8.59,0.53,51.34,47.81,30.16,1.33,-11.55,6.04,7.08,218.74,29.95,44.54,0.7,-9.18,7.95,3.82,284.11
0.2979,41.67,35.63,0.0,-12.45,6.22,1.32,134.23,46.85,55.94,1.02,-4.76,5.81,2.34,57.68,38.6,33.53,1.66,-5.52,6.13,6.97,269.76,55.06,50.41,1.06,-10.74,6.19,6.1,94.37
0.3001,33.65,52.85,1.7,-0.76,7.97,2.12,52.19,49.7,35.13,1.26,-6.94,9.25,8.02,183.38,50.87,35.66,0.16,-9.1,3.04,9.81,201.23,57.58,32.77,0.83,-5.98,1.38,5.82,82.26
0.336,22.11,40.27,0.5,-5.99,8.5,7.38,51.28,47.74,42.55,1.31,-13.23,1.44,3.53,82.77,28.43,33.18,0.53,-8.61,7.44,1.16,108.85,53.88,43.64,0.28,-13.15,9.77,1.19,70.28
0.3291,58.28,58.4,0.46,-1.57,2.38,5.84,214.43,30.61,41.24,0.96,-13.02,9.39,7.08,62.09,34.31,45.38,1.21,-14.8,1.79,3.4,67.31,34.97,43.35,0.33,-7.5,3.86,6.01,280.9
0.318,15.79,54.6,1.38,-9.73,6.18,7.76,165.47,37.75,56.88,0.49,-9.4,7.0,6.37,213.8,32.79,57.11,0.29,-2.11,3.55,6.08,163.09,19.85,52.54,1.12,-4.37,5.89,9.53,268.47
0.3694,22.54,58.61,0.77,-8.78,3.57,4.55,120.66,21.27,34.14,0.83,-11.42,3.65,6.38,96.63,21.18,44.6,0.88,-13.65,7.38,2.63,276.26,57.41,56.72,0.17,-3.12,2.02,4.25,85.55
0.3337,45.63,48.83,1.38,-13.11,4.32,1.61,267.93,22.91,56.22,1.27,-12.79,2.0,1.87,143.86,27.19,54.04,0.72,-5.57,2.77,5.91,51.71,28.1,57.23,0.7,-10.97,4.08,2.63,136.37
0.375,34.96,32.91,1.28,-7.53,9.58,7.53,89.35,17.18,32.75,1.43,-1.18,4.46,1.58,241.56,30.17,51.91,0.19,-14.23,3.49,6.44,56.44,24.37,59.54,0.95,-8.16,6.03,8.64,151.15
0.3602,54.94,30.61,0.28,-10.16,1.65,2.75,205.2,43.14,37.54,0.97,-8.48,8.52,2.62,70.02,15.67,49.84,0.24,-2.05,7.25,4.38,256.28,37.78,36.98,0.64,-0.38,7.9,3.82,124.57
0.3086,25.06,34.65,0.02,-9.04,7.73,9.79,58.93,36.84,32.89,1.08,-5.83,2.33,9.88,241.4,30.56,45.91,0.09,-2.13,1.47,7.59,225.48,42.04,47.24,1.28,-12.33,7.98,9.25,201.26
0.3932,29.59,37.02,1.44,-8.21,3.47,1.73,241.51,41.47,35.15,0.68,-11.46,4.75,4.76,113.03,20.5,31.99,1.1,-2.81,3.25,8.83,248.75,19.2,37.43,0.88,-0.6,4.32,2.45,204.1
0.2981,28.65,43.38,0.29,-10.87,6.56,2.81,203.92,31.15,40.18,0.44,-8.32,4.43,7.55,211.26,43.03,55.9,1.47,-4.63,7.47,3.02,158.85,29.74,32.57,0.87,-4.04,6.62,5.61,231.88
0.3932,23.1,33.59,1.8,-13.47,7.81,4.29,195.86,55.89,30.54,0.33,-6.8,3.44,1.4,197.12,40.15,54.53,1.99,-3.81,2.55,2.27,261.97,37.46,49.52,1.6,-7.0,5.53,2.42,243.36
0.2839,47.09,52.9,0.72,-6.76,7.55,3.97,285.53,49.91,43.76,1.19,-11.0,1.78,9.03,101.76,25.25,57.0,0.55,-9.94,9.54,5.8,255.6,44.95,43.71,1.37,-11.99,1.9,7.48,55.19
0.3132,16.11,39.43,0.53,-0.96,8.81,7.06,206.02,39.46,39.28,0.74,-8.22,7.72,5.46,199.29,43.83,57.36,1.53,-2.24,3.15,1.54,219.91,48.87,55.27,1.76,-8.51,5.84,3.34,272.54
0.2942,57.04,57.97,0.91,-13.47,3.97,8.55,90.9,39.46,50.41,0.4,-1.94,1.17,4.96,136.92,29.1,30.58,1.22,-2.77,5.37,2.2,78.47,22.97,39.26,0.03,-8.25,9.27,6.76,295.87
0.3254,27.38,53.12,1.04,-9.98,9.96,5.73,290.88,43.74,52.54,1.99,-2.82,2.85,7.64,148.66,31.39,32.53,1.15,-12.48,1.69,2.97,149.78,35.29,41.58,0.83,-2.55,8.61,3.65,126.4
0.3281,27.56,50.27,1.09,-6.32,5.03,7.27,248.08,22.81,34.5,0.24,-3.26,4.45,6.75,286.73,18.47,51.91,0.9,-12.84,6.86,9.31,53.66,35.17,47.65,0.8,-1.89,8.41,7.89,101.44
0.3732,42.01,36.7,0.15,-14.22,9.94,1.21,52.72,42.78,43.77,1.31,-14.21,5.16,1.18,283.37,15.71,48.11,0.13,-12.26,2.63,8.21,161.79,23.99,51.89,0.1,-6.01,1.78,7.24,232.63
0.347,24.14,56.83,1.43,-9.5,2.96,2.09,220.11,23.77,33.69,0.11,-8.28,7.8,3.65,243.4,57.33,31.25,1.06,-7.46,8.18,4.43,263.97,59.77,51.86,0.12,-5.04,8.7,2.54,194.94
0.3229,56.95,37.23,0.89,-8.47,3.19,3.97,136.11,22.34,58.74,1.01,-14.42,6.19,9.72,226.95,25.97,51.1,0.25,-2.38,8.0,6.79,234.28,47.28,58.95,0.95,-1.87,2.58,7.85,266.38
0.4013,26.18,47.49,1.33,-10.33,7.84,7.67,298.74,20.88,44.42,0.89,-13.69,8.59,6.28,106.15,24.89,33.49,1.55,-13.98,5.81,8.82,171.83,49.05,49.78,1.36,-10.43,2.61,8.9,160.17
0.4115,18.03,30.61,1.04,-13.58,7.2,4.03,125.39,15.95,38.48,0.76,-2.69,5.15,2.16,231.08,16.94,41.97,0.07,-4.53,4.39,0.41,56.8,41.39,55.97,0.86,-1.44,1.81,5.88,98.05
0.3405,22.0,54.48,1.0,-0.53,1.58,3.13,67.08,55.29,55.11,1.89,-9.34,5.06,2.3,95.78,37.7,33.69,0.69,-0.45,9.41,7.46,71.55,52.41,41.69,1.24,-10.93,5.03,3.36,55.94
0.2924,22.54,54.53,1.67,-14.17,6.71,8.12,164.02,53.19,51.5,0.84,-4.06,8.69,7.5,184.74,42.24,58.22,0.8,-8.42,2.58,9.39,133.95,29.67,59.92,0.36,-7.18,3.44,5.16,53.17
0.2821,19.11,50.61,1.48,-0.52,2.73,6.26,299.37,48.36,55.82,0.81,-7.35,2.84,8.51,140.0,28.53,43.33,0.85,-5.26,5.19,9.37,81.57,34.53,54.62,0.54,-4.66,4.84,1.5,254.25
0.2691,52.63,43.85,0.95,-8.49,1.59,7.12,185.44,35.98,40.67,0.83,-9.59,3.83,5.59,214.43,47.74,58.05,0.72,-1.37,9.18,0.47,143.77,38.98,46.43,1.49,-2.65,9.3,8.89,202.21
0.2822,41.39,31.28,0.27,-13.18,2.64,7.26,96.1,37.43,54.46,0.33,-10.18,7.7,9.09,163.57,31.1,58.98,0.5,-4.09,3.87,4.25,261.68,45.46,54.05,1.65,-7.84,5.05,7.39,254.12
0.2861,55.99,55.0,1.69,-10.97,6.37,3.61,283.66,35.89,40.12,0.1,-11.25,6.6,8.44,60.78,56.16,48.73,1.21,-2.29,2.68,4.88,116.16,52.03,51.04,1.29,-8.17,6.48,0.13,66.75
0.3385,59.86,54.12,1.22,-12.71,4.1,1.44,61.42,38.44,53.96,1.15,-12.3,8.87,9.82,138.98,15.11,53.08,0.01,-12.45,8.62,1.15,204.45,29.1,32.46,0.45,-5.26,5.77,1.87,75.22
0.3712,19.15,39.75,0.84,-7.98,4.68,2.71,66.42,32.99,33.74,0.65,-8.41,7.66,7.27,136.92,19.82,35.54,1.46,-7.72,9.48,1.2,111.38,38.58,57.29,0.12,-12.93,5.03,7.33,205.82
0.3486,48.0,44.04,0.82,-7.1,5.14,4.95,64.78,20.59,34.8,0.71,-8.67,8.68,9.37,87.48,20.62,40.17,1.73,-9.49,5.89,7.05,265.74,43.69,57.19,0.73,-10.76,1.56,4.72,121.21
0.2699,44.82,47.92,0.86,-4.33,4.99,4.78,204.46,51.95,54.72,0.04,-4.02,8.3,8.43,80.08,33.75,54.59,0.61,-14.69,9.22,5.02,50.11,29.39,34.84,0.28,-4.55,2.7,1.37,176.7
0.2543,59.47,49.57,1.56,-4.74,2.03,3.09,126.76,53.06,46.68,0.36,-8.08,2.63,9.36,231.21,43.21,55.79,1.19,-13.73,7.87,6.28,209.94,43.91,55.19,0.87,-5.38,4.99,3.01,209.19
0.349,27.06,47.64,0.34,-8.97,7.14,6.87,248.11,53.9,32.31,0.43,-11.06,4.61,8.67,59.58,16.14,57.33,0.98,-4.34,6.41,3.06,139.99,17.51,48.86,0.12,-0.68,2.24,9.71,275.76
0.3725,44.1,34.44,1.16,-8.66,8.81,2.95,170.93,54.59,33.57,1.09,-13.64,8.92,2.33,278.76,58.09,52.64,1.93,-2.65,5.68,9.52,125.52,26.75,40.0,1.17,-7.01,7.0,6.35,118.49
0.3528,43.82,37.74,1.76,-10.07,6.76,0.88,163.65,21.1,58.82,1.56,-11.93,3.14,9.01,210.5,59.33,41.06,0.51,-12.78,3.2,5.84,250.89,16.87,58.73,0.56,-6.4,3.56,4.66,255.43
0.3366,53.23,42.98,0.03,-10.77,8.06,1.84,61.19,18.59,42.69,0.18,-11.81,5.23,1.41,240.03,34.22,48.63,0.94,-8.48,6.85,9.77,71.44,17.54,39.31,0.43,-4.69,7.08,6.25,132.82
0.3293,19.44,46.95,0.28,-10.71,2.28,6.89,119.15,35.84,44.7,0.57,-12.38,5.39,6.49,234.56,15.76,48.96,0.31,-0.81,7.38,4.75,83.69,57.23,43.66,1.89,-5.73,7.08,2.6,263.93
0.2859,38.69,45.26,1.48,-10.04,1.06,5.13,240.14,27.04,42.9,0.26,-2.27,1.3,7.58,189.35,39.08,39.84,0.06,-12.15,2.9,0.58,57.7,25.93,56.77,1.89,-1.76,1.49,6.4,59.71
0.425,17.18,34.15,0.46,-6.72,7.29,5.6,228.86,23.83,44.19,0.43,-14.05,6.28,0.86,117.44,21.76,48.66,1.86,-5.77,3.44,5.36,220.58,28.57,32.2,1.82,-14.56,9.6,4.8,83.83
